STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
1074,2020-05-15,Yaupon,None,155.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-06-01,Yaupon,None,139.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-06-15,Yaupon,None,136.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-07-01,Yaupon,None,139.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-07-15,Yaupon,None,130.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-08-01,Yaupon,None,124.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-08-15,Yaupon,None,119.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-09-01,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-09-15,Yaupon,None,128.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-10-01,Yaupon,None,120.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-10-15,Yaupon,None,118.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-11-01,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-11-15,Yaupon,None,111.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-12-01,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2020-12-15,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-01-01,Yaupon,None,112.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-01-15,Yaupon,None,115.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-02-01,Yaupon,None,115.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-02-15,Yaupon,None,109.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-03-01,Yaupon,None,116.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-03-15,Yaupon,None,104.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-04-01,Yaupon,None,99.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-04-15,Yaupon,None,131.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-05-01,Yaupon,None,176.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-05-15,Yaupon,None,139.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-06-01,Yaupon,None,133.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-06-15,Yaupon,None,123.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-07-01,Yaupon,None,145.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-07-15,Yaupon,None,125.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-08-01,Yaupon,None,126.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-08-15,Yaupon,None,115.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-09-01,Yaupon,None,121.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-09-15,Yaupon,None,120.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-10-01,Yaupon,None,116.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-10-15,Yaupon,None,105.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-11-01,Yaupon,None,118.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-11-15,Yaupon,None,109.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-12-01,Yaupon,None,121.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2021-12-15,Yaupon,None,115.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-01-01,Yaupon,None,121.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-01-15,Yaupon,None,119.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-02-01,Yaupon,None,109.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-02-15,Yaupon,None,107.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-03-01,Yaupon,None,111.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-03-15,Yaupon,None,103.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-04-01,Yaupon,None,113.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-04-15,Yaupon,None,129.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-05-01,Yaupon,None,174.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-05-15,Yaupon,None,139.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-06-01,Yaupon,None,134.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-06-15,Yaupon,None,134.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-07-01,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-07-15,Yaupon,None,113.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-08-01,Yaupon,None,113.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-08-15,Yaupon,None,91.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-09-01,Yaupon,None,119.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-09-15,Yaupon,None,114.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-10-01,Yaupon,None,135.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-10-15,Yaupon,None,122.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-11-01,Yaupon,None,118.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-11-15,Yaupon,None,121.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-12-01,Yaupon,None,126.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
1074,2022-12-15,Yaupon,None,128.0,SETX_Ang_TX,SACC,Texas State Forestry,31.309166666666666,-94.825,300.0
